"game_str","play_id","at_bat.x","play_per_game","timestamp","player_position","event_code","X.x","home_team","away_team","at_bat.y","inning","top_bottom_inning","pitcher","catcher","first_base","second_base","third_base","shortstop","left_field","center_field","right_field","batter","first_baserunner","second_baserunner","third_baserunner","event_shifted","bounce_after_bip","acquired_after_bip","X.y","ball_position_x","ball_position_y","ball_position_z","radius"
"1903_26_TeamNH_TeamA3",258,65,259,8816013,255,16,259,"TeamA3","TeamNH",65,7,"Bottom",6298,7331,9618,7947,6525,8969,7873,6392,7457,1258,0,2222,0,4,TRUE,FALSE,6702,59.1381,349.563,-1.763838,354.530119793241
"1903_26_TeamNK_TeamB",48,13,48,1422279,255,16,48,"TeamB","TeamNK",13,2,"Bottom",8914,7671,6693,7779,5196,6761,9900,7153,5892,1930,0,0,0,4,TRUE,FALSE,1224,-48.3483,327.945,-1.641243,331.489790397668
"1903_26_TeamNK_TeamB",60,16,60,1854379,255,16,60,"TeamB","TeamNK",16,3,"Top",1493,1279,1918,2804,1080,2235,1124,1144,1930,5892,0,0,0,4,TRUE,FALSE,1516,-35.7687,187.9428,-1.507365,191.316219833892
"1903_26_TeamNK_TeamB",113,31,116,3611279,255,16,113,"TeamB","TeamNK",31,5,"Top",1493,1279,1918,2804,1080,2235,1124,1144,1930,5196,0,0,0,4,TRUE,FALSE,3317,-54.5664,205.8864,-1.532691,212.994604893927
"1903_26_TeamNK_TeamB",114,32,117,3658829,255,16,114,"TeamB","TeamNK",32,5,"Top",1493,1279,1918,2804,1080,2235,1124,1144,1930,9900,0,5196,0,4,TRUE,FALSE,3486,-16.12149,255.3327,-1.009692,255.84114236985
"1903_26_TeamNK_TeamB",120,34,123,3952279,255,16,120,"TeamB","TeamNK",34,5,"Bottom",8914,7671,6693,7779,5196,6761,9900,7153,5892,2804,0,0,0,4,TRUE,FALSE,3765,93.5736,369.516,-0.514179,381.179869448742
"1903_26_TeamNK_TeamB",130,35,133,4313879,255,16,130,"TeamB","TeamNK",35,5,"Bottom",8914,7671,6693,7779,5196,6761,9900,7153,5892,1279,0,2804,0,4,TRUE,FALSE,4000,81.237,195.093,-0.690324,211.330851552725
"1903_26_TeamNK_TeamB",188,50,193,6262279,255,16,190,"TeamB","TeamNK",50,7,"Top",1493,1279,1918,2804,1080,2235,1124,1144,1930,7671,0,0,0,4,TRUE,FALSE,5732,83.9733,180.9678,-0.377025,199.501528188959
"1903_26_TeamNK_TeamB",233,62,238,7993529,255,16,235,"TeamB","TeamNK",62,8,"Top",1340,1279,1918,2804,1080,2235,1124,1144,1930,7153,0,0,0,4,TRUE,FALSE,7225,1.468968,270.5658,-0.542838,270.569787664153
"1903_27_TeamNH_TeamA3",35,10,36,1124207,255,16,36,"TeamA3","TeamNH",10,2,"Top",2144,1240,2480,1628,1784,1643,1599,1258,1617,6525,0,0,0,4,TRUE,FALSE,1084,102.3126,320.556,-0.464307,336.487766872378
"1903_27_TeamNH_TeamA3",53,16,55,1682207,255,16,55,"TeamA3","TeamNH",16,2,"Bottom",9836,7331,9618,7947,6525,8969,4138,6392,7873,2737,0,0,0,4,TRUE,FALSE,1790,-33.5253,386.907,-1.504203,388.356759164933
"1903_27_TeamNH_TeamA3",75,20,77,2331074,255,16,77,"TeamA3","TeamNH",20,3,"Top",2144,1240,2480,1628,1784,1643,1599,1258,1617,9921,0,0,0,4,TRUE,FALSE,2159,-36.0477,192.3606,-0.749838,195.709062405526
"1903_27_TeamNH_TeamA3",151,43,154,7394724,255,16,154,"TeamA3","TeamNH",43,6,"Top",2144,1240,2480,1628,1784,1643,1599,1258,1617,6525,6392,0,0,4,TRUE,FALSE,4568,31.4616,231.2457,-0.6861,233.376104267446
"1903_27_TeamNH_TeamA3",168,47,171,8010774,255,16,171,"TeamA3","TeamNH",47,6,"Bottom",9836,7331,9618,7947,6525,8969,4138,6392,7873,2480,0,0,0,4,TRUE,FALSE,5087,120.7593,229.5888,-1.125039,259.410534909302
"1903_27_TeamNH_TeamA3",198,55,201,9005974,255,16,201,"TeamA3","TeamNH",55,7,"Bottom",9836,7331,9618,7947,6525,8969,4138,6392,7873,1617,0,0,0,4,TRUE,FALSE,5764,-152.3265,219.6255,-0.759015,267.280232812866
"1903_27_TeamNH_TeamA3",224,61,227,10042124,255,16,227,"TeamA3","TeamNH",61,8,"Bottom",9801,7331,9618,7947,6525,8969,4138,6392,7873,1599,0,0,0,4,TRUE,FALSE,6594,-70.5153,251.8002,-0.67389,261.487568068025
"1903_27_TeamNK_TeamB",33,10,33,1399470,255,16,31,"TeamB","TeamNK",10,2,"Top",1275,1279,1918,2235,1080,1144,1124,1220,1930,5892,0,0,0,4,TRUE,FALSE,1718,-167.1579,178.6008,-0.522642,244.622176617432
"1903_27_TeamNK_TeamB",70,19,70,2636519,255,16,68,"TeamB","TeamNK",19,2,"Bottom",3230,4680,5196,7779,3992,6761,8458,9900,5892,1279,1220,1930,1124,4,TRUE,FALSE,2971,80.0829,298.6125,-0.2755506,309.164512887006
"1903_27_TeamNK_TeamB",83,24,83,3087761,255,16,81,"TeamB","TeamNK",24,3,"Top",1275,1279,1918,2235,1080,1144,1124,1220,1930,7671,0,0,0,4,TRUE,FALSE,3916,89.1849,182.4966,-0.1285977,203.12300558915
"1903_27_TeamNK_TeamB",158,46,158,5763570,255,16,155,"TeamB","TeamNK",46,5,"Bottom",9275,4680,5196,7779,3992,6761,8458,9900,5892,1930,0,0,0,4,TRUE,FALSE,6934,-50.0946,186.1254,-0.708888,192.748887089705
"1903_27_TeamNK_TeamB",167,50,167,6028329,255,16,164,"TeamB","TeamNK",50,5,"Bottom",9275,4680,5196,7779,3992,6761,8458,9900,5892,2235,1279,1930,0,4,TRUE,FALSE,7847,-110.7417,365.46,-1.173288,381.870050827359
"1903_27_TeamNK_TeamB",186,57,186,6887622,255,16,183,"TeamB","TeamNK",57,6,"Bottom",9275,4680,5196,7779,3992,6761,8458,9900,5892,2488,1080,1918,0,4,TRUE,FALSE,9207,109.4844,331.062,-0.485751,348.695973144744
"1903_27_TeamNK_TeamB",187,58,187,6937848,255,16,184,"TeamB","TeamNK",58,6,"Bottom",9275,4680,5196,7779,3992,6761,8458,9900,5892,1124,0,2488,0,4,TRUE,FALSE,9474,69.3177,240.5943,-0.654066,250.38083138647
"1903_27_TeamNK_TeamB",202,62,202,7390245,255,16,199,"TeamB","TeamNK",62,6,"Bottom",9275,4680,5196,7779,3992,6761,8458,9900,5892,1144,0,1279,1220,4,TRUE,FALSE,10403,75.0186,382.455,-0.2507487,389.743014524905
"1903_27_TeamNK_TeamB",254,76,254,9370907,255,16,251,"TeamB","TeamNK",76,8,"Bottom",8745,4680,5196,7779,3992,6761,8458,9900,5892,1279,0,0,0,4,TRUE,FALSE,11988,181.152,222.6735,-1.631799,287.05319142321
"1903_28_TeamNF_TeamA2",14,3,14,331501,255,16,14,"TeamA2","TeamNF",3,1,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,7004,8012,0,0,4,TRUE,FALSE,291,47.5914,270.4263,0.1142136,274.582091706014
"1903_28_TeamNF_TeamA2",21,6,21,693051,255,16,21,"TeamA2","TeamNF",6,1,"Bottom",8290,3603,5524,4454,8230,8012,6689,6540,7004,1181,0,0,0,4,TRUE,FALSE,629,-126.081,196.3977,0.814056,233.384821970689
"1903_28_TeamNF_TeamA2",33,11,33,1101351,255,16,33,"TeamA2","TeamNF",11,2,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,6689,0,0,0,4,TRUE,FALSE,1210,-40.4901,231.3564,-0.534939,234.872799657538
"1903_28_TeamNF_TeamA2",36,12,36,1178151,255,16,36,"TeamA2","TeamNF",12,2,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,3603,6689,0,0,4,TRUE,FALSE,1351,-42.5406,264.9216,-0.34788,268.315405437183
"1903_28_TeamNF_TeamA2",176,51,176,6009701,255,16,176,"TeamA2","TeamNF",51,6,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,4454,0,0,0,4,TRUE,FALSE,5362,30.7503,235.6503,-0.1497333,237.648153454177
"1903_28_TeamNF_TeamA2",266,74,266,9291451,255,16,266,"TeamA2","TeamNF",74,9,"Top",1671,1195,2526,1557,2382,1181,1725,1751,2837,3603,0,0,0,4,TRUE,FALSE,7275,-83.0448,172.545,-0.909477,191.489466634695
"1903_28_TeamNF_TeamA2",274,77,274,9693901,255,16,274,"TeamA2","TeamNF",77,9,"Top",1939,1195,2526,1557,2382,1181,1725,1751,2837,8230,5524,3603,0,4,TRUE,FALSE,7628,-62.7243,196.1298,-1.461711,205.91560469894
"1903_28_TeamNF_TeamA2",282,79,282,9936001,255,16,282,"TeamA2","TeamNF",79,9,"Top",1939,1195,2526,1557,2382,1181,1725,1751,2837,4974,8230,5524,3603,4,TRUE,FALSE,7937,114.0714,149.9958,0.1386828,188.443690039226
"1903_29_TeamNF_TeamA2",27,5,27,807304,255,16,27,"TeamA2","TeamNF",5,1,"Bottom",4887,9780,4728,8012,8230,4454,4974,6540,6689,1972,0,0,0,4,TRUE,FALSE,457,-152.4645,169.2909,-0.392523,227.826321093635
"1903_29_TeamNF_TeamA2",77,19,77,2535629,255,16,76,"TeamA2","TeamNF",19,3,"Bottom",4887,9780,4728,8012,8230,4454,4974,6540,6689,1177,0,0,0,4,TRUE,FALSE,1878,-51.5652,272.5002,-0.931425,277.336129725429
"1903_29_TeamNF_TeamA2",96,23,96,3214479,255,16,94,"TeamA2","TeamNF",23,4,"Top",2626,1195,2526,1725,1972,1181,1751,1177,2837,4974,0,0,0,4,TRUE,FALSE,2347,53.1498,207.1977,0.633009,213.906026388529
"1903_29_TeamNF_TeamA2",171,40,171,5557721,255,16,168,"TeamA2","TeamNF",40,5,"Bottom",4887,9780,4728,8012,8230,4454,4974,6540,6689,1181,0,0,0,4,TRUE,FALSE,4045,86.3838,221.9817,0.0622026,238.197472776959
"1903_29_TeamNF_TeamA2",180,41,180,5803071,255,16,177,"TeamA2","TeamNF",41,5,"Bottom",4887,9780,4728,8012,8230,4454,4974,6540,6689,1751,1181,0,0,4,TRUE,FALSE,4233,-57.027,224.7741,-0.802371,231.895396159152
"1903_29_TeamNF_TeamA2",219,51,219,7356421,255,16,216,"TeamA2","TeamNF",51,7,"Top",1519,1195,2526,1725,1972,1181,1751,1177,2837,5719,0,0,0,4,TRUE,FALSE,5345,-184.6962,204.8223,-0.0461031,275.798587508584
"1903_29_TeamNF_TeamA2",239,56,239,8100171,255,16,236,"TeamA2","TeamNF",56,7,"Bottom",6854,9780,4728,8012,8230,4454,4974,6540,6689,1972,1177,0,0,4,TRUE,FALSE,5836,-85.2618,180.465,0.1813572,199.592561896079
"1903_30_TeamNB_TeamA1",26,6,26,707334,255,16,26,"TeamA1","TeamNB",6,1,"Bottom",8713,3718,6789,6189,3363,8079,8638,5291,3291,1973,2766,0,2919,4,TRUE,FALSE,543,-88.4868,217.3881,-1.561287,234.707264045768
"1903_30_TeamNB_TeamA1",33,8,34,950984,255,16,34,"TeamA1","TeamNB",8,1,"Bottom",8713,3718,6789,6189,3363,8079,8638,5291,3291,1945,0,0,1973,4,TRUE,FALSE,814,64.1229,181.3401,-0.2403999,192.343386089618
"1903_30_TeamNB_TeamA1",76,19,78,2330534,255,16,78,"TeamA1","TeamNB",19,2,"Bottom",9111,3718,6789,6189,3363,8079,8638,5291,3291,1973,2766,0,0,4,TRUE,FALSE,1740,-140.34,185.3253,-0.531354,232.466734007449
"1903_30_TeamNB_TeamA1",77,20,79,2373634,255,16,79,"TeamA1","TeamNB",20,2,"Bottom",9111,3718,6789,6189,3363,8079,8638,5291,3291,1185,0,1973,2766,4,TRUE,FALSE,1896,103.1061,294.0474,-0.390024,311.600290924078
"1903_30_TeamNB_TeamA1",97,28,101,3072371,255,16,101,"TeamA1","TeamNB",28,3,"Top",2145,1945,1286,2919,1771,2148,1973,2766,1185,8638,3363,0,0,4,TRUE,FALSE,2780,-52.9053,187.5552,-0.647379,194.874123000284
"1903_30_TeamNB_TeamA1",120,36,125,3858321,255,16,125,"TeamA1","TeamNB",36,4,"Top",2145,1945,1286,2919,1771,2148,1973,2766,1185,6789,0,0,0,4,TRUE,FALSE,3633,-133.3413,192.0159,-1.146399,233.773411958033
"1903_30_TeamNB_TeamA1",168,54,174,5550721,255,16,174,"TeamA1","TeamNB",54,6,"Top",2145,1945,1286,2919,1771,2148,1973,2766,1185,8079,5291,0,0,4,TRUE,FALSE,5677,-155.6013,194.7834,-1.20861,249.303705301887
"1903_30_TeamNB_TeamA1",176,57,183,5885471,255,16,183,"TeamA1","TeamNB",57,6,"Bottom",7819,3718,6789,6189,3363,8079,8638,5291,3291,1185,0,0,0,4,TRUE,FALSE,6018,-119.9529,169.5606,-1.126602,207.700494199629
"1903_30_TeamNF_TeamA2",33,8,33,871297,255,16,33,"TeamA2","TeamNF",8,1,"Bottom",8477,3603,5524,4728,8230,4454,6689,6540,7004,2790,0,0,1972,4,TRUE,FALSE,871,69.3288,263.9337,0.661089,272.887303671552
"1903_30_TeamNF_TeamA2",165,42,165,5240647,255,16,165,"TeamA2","TeamNF",42,6,"Bottom",8009,3603,5524,4728,8230,4454,6689,6540,7004,2790,0,0,0,4,TRUE,FALSE,4537,-49.3281,298.5546,0.0799221,302.602231701569
"1903_30_TeamNF_TeamA2",221,58,221,7077797,255,16,221,"TeamA2","TeamNF",58,8,"Bottom",8009,3603,5524,4728,8230,4454,6689,6540,7004,2790,0,0,0,4,TRUE,FALSE,6263,54.5544,214.8405,-2.038329,221.658798606349
"1903_30_TeamNF_TeamA2",246,65,246,8079847,255,16,246,"TeamA2","TeamNF",65,9,"Top",1939,2790,2526,1972,2382,1181,1751,1177,2837,5719,4454,7004,3603,4,TRUE,FALSE,6979,9.48297,202.0776,-1.280214,202.299983049384
"1903_31_TeamNB_TeamA1",1,1,1,54742,255,16,1,"TeamA1","TeamNB",1,1,"Top",1999,1945,1286,2386,1771,2148,1973,2766,1008,3291,0,0,0,4,TRUE,FALSE,54,-51.4755,187.746,-0.787263,194.67482532739
"1903_31_TeamNB_TeamA1",20,7,20,713942,255,16,19,"TeamA1","TeamNB",7,1,"Bottom",5881,9185,4794,6189,8079,8787,8638,5291,3291,2766,0,0,0,4,TRUE,FALSE,965,-9.2412,256.7232,-0.436929,256.88947272257
"1903_31_TeamNB_TeamA1",47,14,47,1687588,255,16,46,"TeamA1","TeamNB",14,2,"Bottom",5881,9185,4794,6189,8079,8787,8638,5291,3291,1945,1185,0,0,4,TRUE,FALSE,1597,-57.5865,346.935,-1.063023,351.681815292247
"1903_31_TeamNB_TeamA1",59,18,59,2033738,255,16,58,"TeamA1","TeamNB",18,2,"Bottom",5881,9185,4794,6189,8079,8787,8638,5291,3291,1008,2148,0,1945,4,TRUE,FALSE,2079,-92.9007,177.4428,-1.351458,200.291006618695
"1903_31_TeamNB_TeamA1",91,25,92,3082888,255,16,91,"TeamA1","TeamNB",25,3,"Bottom",5881,9185,4794,6189,8079,8787,8638,5291,3291,1185,0,0,0,4,TRUE,FALSE,2880,35.4264,231.3045,-1.45485,234.001712680078
"1903_31_TeamNB_TeamA1",112,31,114,3817788,255,16,113,"TeamA1","TeamNB",31,4,"Top",1999,1945,1286,2386,1771,2148,1973,2766,1008,8787,5291,0,0,4,TRUE,FALSE,3539,-17.20656,198.9717,-0.926361,199.714303713889
"1903_31_TeamNB_TeamA1",114,33,116,4016588,255,16,115,"TeamA1","TeamNB",33,4,"Bottom",5881,9185,4794,6189,8079,8787,8638,5291,3291,1286,0,0,0,4,TRUE,FALSE,3688,131.9028,207.9216,-0.0997827,246.231071139286
"1903_31_TeamNB_TeamA1",119,34,121,4171488,255,16,120,"TeamA1","TeamNB",34,4,"Bottom",5881,9185,4794,6189,8079,8787,8638,5291,3291,1771,0,0,0,4,TRUE,FALSE,3991,113.019,371.73,-1.306014,388.531192133914
"1903_31_TeamNB_TeamA1",204,53,206,7007938,255,16,205,"TeamA1","TeamNB",53,6,"Bottom",7900,9185,4794,6189,8079,8787,8638,5291,3291,1185,0,0,0,4,TRUE,FALSE,5775,76.2609,284.4786,-0.827901,294.523002033406
"1903_31_TeamNB_TeamA1",228,62,231,7891838,255,16,230,"TeamA1","TeamNB",62,7,"Bottom",7900,9185,4794,6189,8079,8787,8638,5291,3291,2766,1008,0,0,4,TRUE,FALSE,6612,-49.1436,188.4426,-0.544368,194.745235925606
"1903_32_TeamNB_TeamA1",10,5,10,297788,255,16,10,"TeamA1","TeamNB",5,1,"Bottom",8594,3718,6789,9525,8079,8787,7467,5291,8638,2766,0,0,0,4,TRUE,FALSE,467,-20.1591,225.9318,-0.2623863,226.829379852016
"1903_32_TeamNB_TeamA1",15,7,15,422588,255,16,15,"TeamA1","TeamNB",7,1,"Bottom",8594,3718,6789,9525,8079,8787,7467,5291,8638,1185,1973,2766,0,4,TRUE,FALSE,735,88.1265,256.0488,-0.716733,270.790081028996
"1903_32_TeamNB_TeamA1",46,17,48,1381188,255,16,48,"TeamA1","TeamNB",17,3,"Top",2671,2252,1286,2919,1771,2148,1973,2766,1185,9525,0,0,0,4,TRUE,FALSE,1623,28.61208,186.7986,-1.419243,188.977162863364
"1903_32_TeamNB_TeamA1",112,37,115,3459627,255,16,114,"TeamA1","TeamNB",37,5,"Bottom",8594,3718,6789,9525,8079,8787,7467,5291,8638,2919,0,0,0,4,TRUE,FALSE,3710,-0.515697,380.925,-0.818361,380.925349075637
"1903_32_TeamNB_TeamA1",118,39,121,3807677,255,16,120,"TeamA1","TeamNB",39,6,"Top",2671,2252,1286,2919,1771,2148,1973,2766,1185,8638,0,0,0,4,TRUE,FALSE,3924,-71.2413,356.901,-1.248303,363.941817639427
"1903_32_TeamNB_TeamA1",138,48,141,4494527,255,16,140,"TeamA1","TeamNB",48,6,"Bottom",8594,3718,6789,9525,8079,8787,7467,5291,8638,1945,0,0,0,4,TRUE,FALSE,4733,-73.9143,201.2058,-0.581871,214.352741289049
